Employee_ID,Attrition_rate
EID_15388,0.2002769214938145
EID_9984,0.17994740410662866
EID_4296,0.23001433243779876
EID_10927,0.17756078041484583
EID_25054,0.2151410473581702
EID_1884,0.21575845964943594
EID_21960,0.19387066549976584
EID_5572,0.2070436264780106
EID_16872,0.20511891287082254
EID_24525,0.21864742129498874
EID_14237,0.19574293644982843
EID_7114,0.2183347939714832
EID_7448,0.2196809611158925
EID_17668,0.2066892970145584
EID_7674,0.2335545464222684
EID_5884,0.20034957394851324
EID_13942,0.1689804394501905
EID_13098,0.21538062366875851
EID_7695,0.21612976315642154
EID_5350,0.23410326628179612
EID_22853,0.1678219874531425
EID_2385,0.2576140606511573
EID_18006,0.23354504812769172
EID_12875,0.22594143002448316
EID_5478,0.19914937649956094
EID_18690,0.1782003920819991
EID_12545,0.2525599412803575
EID_13888,0.20510687878949788
EID_9732,0.2511421420970508
EID_18001,0.22803900557177448
EID_17479,0.183332116380611
EID_23757,0.2126892036038594
EID_1303,0.2580156572135026
EID_5375,0.17373516124549274
EID_5869,0.1871133798961088
EID_8825,0.24278564676966746
EID_22567,0.18760486476500213
EID_16273,0.19835822770875794
EID_20618,0.22227566658540848
EID_3608,0.20762569470631223
EID_8806,0.22108929913349046
EID_23170,0.20474665958492094
EID_12243,0.21999690286478263
EID_20089,0.23216813408762219
EID_16852,0.1759526397351203
EID_18312,0.19215674811754865
EID_14010,0.23419730132372413
EID_14705,0.22830084051848867
EID_20956,0.19652895538217596
EID_18794,0.18234282342705543
EID_1629,0.2020727149093607
EID_25483,0.2311328673269783
EID_4542,0.22982144353993667
EID_10076,0.23535961811180756
EID_9469,0.21102576715863897
EID_25284,0.2488761176134651
EID_11972,0.19500075547075546
EID_1798,0.1799230192325927
EID_21903,0.21889024207237032
EID_20031,0.20817725635636677
EID_20365,0.2020402366234735
EID_9210,0.21656075325767463
EID_19750,0.2470982406460009
EID_4006,0.1841134916274202
EID_24922,0.1945596916777788
EID_4760,0.1841116248203062
EID_11035,0.19719999666687615
EID_21008,0.20591032130677975
EID_23731,0.15535541132034814
EID_21788,0.18803821456363518
EID_5428,0.159092698374058
EID_14023,0.2289657068261563
EID_2937,0.20593194868836612
EID_16931,0.1933233940157866
EID_18299,0.23979096558315285
EID_6660,0.2256588602762569
EID_23187,0.2494208778557073
EID_14868,0.2265566865393933
EID_23247,0.17820425716311583
EID_15971,0.20532407800337857
EID_7852,0.2263213383967344
EID_7017,0.20447317730918768
EID_7494,0.1568468233818483
EID_18706,0.20035829340789194
EID_22784,0.2366141818307898
EID_10756,0.22233077497743617
EID_6854,0.21230168869514382
EID_12554,0.23998040497864048
EID_1162,0.18538670397359744
EID_19581,0.19086347689772443
EID_2169,0.19657420730220615
EID_25149,0.18210469591842435
EID_22575,0.20927314329138363
EID_2265,0.185885537340583
EID_19668,0.18126153340228696
EID_19245,0.2182823684426928
EID_8194,0.18586672418404562
EID_8081,0.23026688068652215
EID_8670,0.1949378531618351
EID_7992,0.18370623775004913
EID_6596,0.22195943430680395
EID_3699,0.20424607252782073
EID_9698,0.24640685299299994
EID_1847,0.2243563031715408
EID_16179,0.20541893846117756
EID_23663,0.20821944695185582
EID_24287,0.2354169728077454
EID_3527,0.19684926033597405
EID_18652,0.21523969932276835
EID_24110,0.21726483089604312
EID_21419,0.24133457359198981
EID_12865,0.20912489538710333
EID_9237,0.22887017633871135
EID_20408,0.17332732606942802
EID_22934,0.23307354724740856
EID_6492,0.1949938014306789
EID_20285,0.2523755505857888
EID_1286,0.17876895699504958
EID_12542,0.2045406306950415
EID_5523,0.19620521268928
EID_1979,0.22873898975515533
EID_23146,0.21468662114945872
EID_4773,0.181543890529557
EID_8785,0.19239627535376919
EID_4463,0.1953887778164993
EID_24028,0.17427960800305295
EID_20920,0.22357481951019834
EID_21392,0.24486351597652736
EID_4079,0.1820261657544746
EID_5173,0.1842184338519786
EID_22915,0.21000006348643552
EID_18347,0.20807574084246983
EID_7984,0.1718457522236284
EID_25148,0.2556961803015161
EID_4350,0.2259866019745642
EID_6909,0.2070084134793035
EID_10582,0.20409995068146494
EID_6248,0.20765148959512217
EID_10035,0.21798258157055234
EID_24603,0.2592092363019145
EID_1794,0.18088452822652681
EID_9407,0.1970382208586515
EID_2114,0.18680360451053676
EID_21125,0.21487961968161826
EID_15046,0.22976827043601888
EID_8058,0.21688879154667615
EID_1961,0.17168981770786193
EID_23324,0.19552002889952766
EID_21521,0.2550090568516724
EID_11043,0.2230011345934928
EID_6461,0.1993377505862984
EID_10398,0.21013528478053237
EID_20635,0.19390445056351788
EID_22940,0.2117176248001686
EID_8582,0.1830516813983453
EID_12770,0.21116468041844988
EID_15982,0.20695110265113184
EID_19692,0.2114384150356143
EID_18304,0.24065283404527105
EID_13603,0.21833392810279004
EID_6145,0.21406661311350308
EID_16587,0.2090963222267609
EID_16835,0.2526598457614262
EID_8399,0.1820363599740825
EID_7012,0.20677650382999813
EID_20575,0.18740157579589517
EID_20747,0.17362190285621082
EID_3907,0.23234079694954152
EID_22626,0.24978899671590207
EID_4442,0.1997534928160862
EID_18034,0.21962732311104594
EID_16055,0.22985703853258554
EID_21684,0.1724919996492836
EID_17499,0.23621887157000926
EID_1222,0.1697061658192091
EID_17204,0.2100633749263801
EID_22732,0.2040354204164976
EID_8539,0.18386323369848415
EID_23136,0.23728654630354865
EID_24470,0.24171035897423176
EID_17404,0.20190447668534794
EID_21498,0.206988874035882
EID_19495,0.20873041924939445
EID_23966,0.187766966453322
EID_1388,0.1837575444260557
EID_7374,0.19012470716916938
EID_25441,0.24433982185755665
EID_16616,0.21696012366583625
EID_7654,0.19182812867492283
EID_4217,0.20074758921017705
EID_9968,0.16996585570768769
EID_17830,0.20554825118196235
EID_12023,0.2291180897061934
EID_24002,0.14606423573456057
EID_11371,0.2369551424281271
EID_11096,0.19577981750589912
EID_24835,0.27795583108539984
EID_17439,0.19446016568253355
EID_6587,0.19452764654305113
EID_21946,0.2183370682252027
EID_5431,0.21238444656158942
EID_4723,0.18667392250623746
EID_11535,0.21948642553018638
EID_2330,0.15146845097404932
EID_23531,0.23500077492181412
EID_8913,0.1892814374259232
EID_21273,0.21059695232420017
EID_11927,0.1953941007884844
EID_1385,0.1880871260330303
EID_15758,0.21930265323952045
EID_1023,0.19111112779288347
EID_8959,0.20071294523556382
EID_12911,0.20683288735912259
EID_15925,0.19723082439708164
EID_17769,0.23283406585741173
EID_19842,0.2358184674570381
EID_15875,0.20330654127548617
EID_21284,0.18299811561306092
EID_24825,0.22529297300980916
EID_23825,0.18733202598178422
EID_13001,0.22594811490908948
EID_25601,0.21046903253320265
EID_24670,0.23132163155624702
EID_24412,0.24111323313577865
EID_18712,0.16770112401237655
EID_21138,0.18401827050875846
